26.8990,20
27.0460,20
26.7470,20
43.2010,40
43.4590,840
87.3560,540
43.9630,40
84.6730,260
86.2520,280
42.8430,40
43.0040,180
128.7580,40
86.9450,80
43.5870,20
299.6780,60
82.3570,20
43.6070,20
43.1510,120
216.9120,20
173.4270,20
86.5960,60
42.9360,200
42.6650,180
43.2140,60
42.3840,160
42.9590,80
44.3390,60
43.4270,60
43.6440,20
42.8910,20
43.0780,100
42.3890,80
42.2920,20
42.1700,60
42.4350,80
42.8210,80
42.4710,60
42.0810,100
43.4380,20
42.5850,60
43.3320,60
43.1280,20
43.0980,340
43.8400,20
42.2110,300
42.1370,20
42.2000,80
41.9120,20
41.9890,80
42.2080,40
41.6370,80
42.7040,60
43.4590,60
43.8730,20
43.5620,100
43.1590,100
170.7320,80
27.7110,20
122.9420,40
81.7130,20
80.5010,20
172.2360,80
80.7460,20
54.0710,20
55.3910,40
129.7230,40
175.5290,20
131.1800,20
41.7190,40
40.2430,60
95.4540,20
138.7640,20
150.0630,40
67.7640,80
79.8750,410
67.8220,40
54.8290,550
67.4790,60
27.3390,40
27.3370,20
27.1060,60
726.2770,2440
503.7441,2280
293.8470,1900
215.1939,1750
512.1995,1690
523.0723,1680
507.2266,1990
563.1171,1060
573.2462,1000
508.4578,860
519.1369,1040
26.7780,220
26.9970,160
26.7380,720
109.1570,480
43.3130,720
42.7230,400
42.9530,500
43.2960,680
43.8020,780
131.0900,1160
26.7420,340
26.8730,120
26.3280,400
82.1230,580
82.2580,1080
42.3550,1280
170.9220,1220
129.3680,940
42.8140,1000
41.2340,840
42.5730,340
43.2240,640
44.0940,1160
42.8230,1000
43.4100,720
44.1160,840
43.4310,60
43.0730,40
43.6990,200
258.4800,680
414.9100,500
560.5240,660
21.4370,20
170.6750,40
127.8220,80
126.7270,20
42.1020,80
43.3060,1100
43.2380,1020
13.6970,840
26.7450,1040
43.0440,1220
43.0480,1400
510.1264,1260
469.9406,1300
934.8253,820
227.8942,1360
304.9000,1220
590.3549,840
42.8030,640
43.6030,780
41.5060,220
13.6850,40
27.8690,280
28.0810,160
27.6000,640
27.1560,600
27.0920,600
26.9330,520
26.8330,500
54.3870,760
54.8170,320
55.0640,740
27.6330,320
25.9840,640
27.5040,60
27.8250,760
27.4760,560
26.3300,400
26.4570,660
27.2110,40
130.7770,1320
130.5050,740
130.0610,640
55.3290,200
109.4060,200
43.2580,700
129.0020,580
129.3090,480
43.9940,580
42.8060,780
43.0270,460
42.0490,660
42.6140,660
43.4800,860
43.4980,720
43.5420,760
44.0480,620
42.7140,860
43.8040,660
43.8190,360
43.1590,640
43.2410,640
44.1220,560
44.1670,420
43.8690,520
87.6170,1560
86.0420,1300
233.7101,1320
236.5683,2000
128.8490,1500
129.2880,1260
87.3020,1140
56.2400,480
67.9350,280
40.9490,280
68.9990,260
171.8810,920
173.4670,1020
42.6040,1300
42.3790,1000
107.3760,20
13.6260,40
27.6940,460
13.6160,140
27.4070,220
27.6830,340
27.0100,680
27.0430,340
27.1420,400
27.5880,340
27.5990,40
13.6050,40
13.7590,160
27.7570,20
44.0920,1340
43.0980,520
80.7440,440
129.5230,900
95.1160,220
27.2640,480
55.0090,120
44.0420,840
42.6840,540
42.8280,520
42.7840,300
27.3570,620
27.0790,460
27.0300,460
27.1200,520
27.4530,1300
26.9210,600
27.1070,900
27.1880,680
27.0860,920
26.9730,840
27.3850,1100
27.0190,1380
27.2320,1040
26.7030,1260
26.7490,660
128.9470,1800
42.0290,1860
42.1750,1360
42.2440,1360
42.1450,1540
41.6550,1020
43.4510,620
26.9800,120
135.1640,620
80.4000,400
171.8050,760
172.9580,920
172.4530,1240
171.6000,720
27.0700,380
256.4800,1360
130.1700,1380
137.4290,100
27.5170,340
170.3080,1060
173.4570,1120
174.2630,1040
173.6350,1100
171.7710,720
55.1070,20
172.3890,680
128.7080,580
109.8020,760
42.2990,880
43.8120,780
109.7230,600
108.9580,520
42.6810,280
771.3440,580
628.5650,620
775.1350,740
558.2470,560
43.3740,940
42.1700,980
54.0860,40
55.1600,20
41.3140,300
86.2390,1140
13.4800,400
55.3790,660
54.7530,980
27.6730,800
54.8970,620
54.3980,740
54.9220,720
27.5910,560
27.5320,520
27.6310,800
27.6400,440
26.7880,700
13.5190,220
27.7450,420
43.2780,1200
128.1320,1320
27.2580,140
129.9880,1060
131.0630,340
82.7490,500
82.0580,720
82.5090,400
80.7420,60
86.9430,1220
86.3710,860
86.7420,880
42.5150,580
43.4910,1240
43.9640,1420
42.8600,1200
345.2320,1120
110.9020,300
108.8380,100
86.0280,1280
136.2990,700
55.2100,100
85.6030,1100
13.4770,640
41.6130,1580
80.9780,940
43.8780,1300
43.1560,1360
42.8860,1260
171.5770,1260
86.2840,1620
43.6540,860
42.8940,360
43.0690,320
43.2100,800
43.2450,240
43.5890,240
42.5830,680
43.5330,360
43.0610,440
43.0960,240
43.6170,420
43.3590,900
42.8030,340
26.8360,120
27.0930,120
27.2020,40
27.4210,40
27.1590,180
88.2160,740
86.8910,900
87.0240,720
87.2690,940
81.5430,200
82.3550,80
81.5710,180
81.8370,160
82.2320,160
82.4450,120
81.9880,120
81.2590,80
55.3630,100
26.7820,120
82.6460,20
68.6850,60
81.9250,60
82.1780,40
54.7400,560
95.8530,300
110.9040,340
93.1120,480
81.1160,280
122.6690,180
52.9700,300
171.5560,1180
85.4270,1060
171.4260,780
173.7810,1140
130.6620,1180
172.5400,520
27.8680,20
55.5740,240
82.0720,20
171.4790,860
174.1860,1160
174.6460,1060
128.6780,1000
27.1970,60
13.8210,100
27.6990,20
27.1680,1940
43.9920,1480
170.4690,1100
171.8070,1020
86.5920,920
128.1630,960
85.1340,720
42.3130,1060
42.6670,1240
41.8100,1160
42.4850,800
42.5730,1160
42.3100,920
43.0470,840
42.7420,840
43.0670,520
43.3680,800
43.1840,960
42.8370,760
42.8930,860
43.5540,740
84.7580,780
42.8390,480
42.4170,1080
41.7380,640
43.5560,860
43.5320,840
42.5230,540
43.0530,600
42.4970,400
42.9820,940
43.1600,1700
43.7600,1200
44.3920,1140
43.9370,840
43.9980,840
44.1180,1040
43.2430,1340
43.2290,580
42.3180,1040
44.1650,860
43.3160,540
43.3360,620
42.8570,1240
43.3340,1220
42.8430,940
43.8860,1340
43.1260,1260
43.0170,1060
43.7740,1200
43.3650,960
43.6540,1040
43.9840,660
43.9560,700
43.7830,1040
43.4650,860
43.3890,1020
43.6480,800
44.0550,740
43.5160,840
44.0130,900
43.9140,1000
43.6990,1100
43.6340,960
40.9380,300
27.3910,100
27.5490,200
27.2240,160
27.4900,40
13.6680,40
55.0370,500
27.1450,160
26.5330,140
26.8150,40
27.3650,400
26.9850,40
27.5020,40
13.6290,200
55.2840,640
55.3350,40
27.6410,860
27.3840,560
27.3670,340
27.7600,120
26.4900,600
27.0130,400
27.9470,400
26.7740,880
28.1220,100
27.5000,260
27.2090,60
27.3230,180
13.5450,120
27.4050,240
27.7000,60
27.5910,220
27.9540,100
28.1640,220
27.9380,80
28.3050,20
27.4270,60
43.4880,1160
44.0510,780
85.5930,580
42.4270,1360
43.5620,800
128.0460,920
86.5990,720
43.5540,480
86.4620,700
85.7190,700
42.6380,640
42.5980,680
43.7590,680
43.8620,960
43.7250,800
43.7190,520
43.2280,600
43.3020,600
43.5910,620
44.0360,740
43.5540,700
43.5880,940
43.1290,860
43.5780,480
43.7780,820
43.3500,600
43.8980,440
43.1360,840
85.1310,720
87.7800,840
86.4980,840
85.7880,1000
130.3740,760
43.1400,840
173.6110,820
43.9270,860
172.9450,1180
128.9810,1080
84.8450,1200
130.1280,1000
126.3080,1180
42.7750,1100
128.5430,1520
54.5380,880
86.5910,620
128.5800,1220
128.1400,680
43.1980,900
110.2420,160
42.8520,1360
81.1720,540
85.0440,20
42.5800,20
195.1410,460
195.7430,280
42.5880,360
13.4630,600
27.3270,120
27.4900,860
27.6650,340
13.6980,460
26.9060,640
13.7700,480
27.2790,380
27.0160,740
27.5000,740
27.4220,380
13.4630,340
27.1300,860
43.5330,1260
44.0260,1580
42.3940,740
43.5520,840
43.5840,940
43.2500,1020
42.6720,760
42.9880,1040
42.7820,840
43.3160,680
43.0170,880
43.3220,760
43.1440,160
42.8830,880
43.1940,400
43.4600,1220
43.3920,1080
42.9310,660
41.9400,540
42.7330,920
42.7090,1020
41.7270,560
43.4190,820
42.6350,840
43.2150,1040
42.9610,780
43.2530,900
42.9200,660
42.9970,880
42.7480,740
43.2290,720
42.8840,760
43.5720,840
42.6120,480
43.6710,900
43.5720,1080
42.4060,1040
43.7730,1400
43.0630,960
43.7970,540
42.7260,920
43.1600,740
42.6860,920
43.1670,960
43.1850,460
43.3950,840
42.9730,820
43.5020,1240
43.3790,1180
42.3210,920
42.7930,960
43.1380,1100
43.3530,840
42.2670,920
127.2590,1200
43.6270,820
85.2390,1120
86.7980,880
82.0860,320
27.5470,720
27.3570,860
27.1790,160
27.7980,300
27.8200,80
27.4850,940
27.2390,360
27.7740,60
173.0510,940
40.3010,300
127.4480,940
128.4150,1040
88.7880,1260
169.6230,740
128.4740,800
128.6900,760
85.4470,900
81.3890,1260
44.3170,2620
67.2940,100
80.2810,160
218.2920,120
42.7190,20
86.5040,980
43.4290,1160
44.5680,500
44.2840,680
43.8750,580
43.4540,260
43.0270,560
42.9990,480
43.3800,500
85.3020,480
43.9140,680
86.2460,560
129.1510,580
129.5930,620
86.6570,520
86.9990,820
85.3940,660
64.5760,580
43.3290,480
86.9510,580
86.6840,480
128.0720,920
13.7240,600
27.1230,980
95.8770,740
127.5690,920
128.1390,780
253.3670,560
126.5040,660
130.3900,660
27.1510,580
42.7300,300
42.1650,680
41.9130,1080
127.2600,760
43.0620,860
43.7170,700
129.9320,1300
129.9430,1300
26.8450,220
53.8400,580
109.1170,280
122.2570,320
26.4000,440
81.0120,260
42.1120,560
42.8660,800
43.9600,820
43.6340,800
43.0080,920
43.1310,660
13.1320,500
26.2980,660
54.1130,60
53.1870,120
54.5060,500
55.1860,200
26.8360,60
27.1510,480
26.9800,80
26.8900,320
27.4030,380
55.6040,60
13.5930,20
27.6820,20
54.5190,60
26.8860,620
27.3430,580
13.6560,60
54.9520,40
26.9290,100
27.8060,240
27.4080,180
27.6810,140
27.5940,100
28.0580,60
27.3610,40
87.0150,220
86.5390,260
131.0850,520
43.8730,420
130.3970,600
130.6030,740
43.2870,500
86.2720,420
43.0300,620
43.2160,640
43.3570,440
43.0220,520
42.8460,420
42.9080,520
43.4700,320
43.1320,440
42.9710,520
43.4180,540
42.5330,520
42.7320,500
43.1440,660
43.8540,620
41.9020,480
43.5510,380
43.0220,580
43.5910,400
42.9260,640
43.0940,600
42.5370,440
43.6760,580
88.2370,540
86.3760,760
86.3090,520
42.6140,380
86.3820,440
85.7180,500
87.5540,580
44.0040,600
43.5810,1220
171.0020,220
79.8750,240
54.8290,380
168.3290,1320
43.4180,1620
85.5970,760
81.6430,460
108.2090,260
95.5270,20
108.7890,140
42.0110,480
172.1430,760
172.4600,760
27.1840,660
27.1300,1560
27.0610,1560
27.1720,2220
26.7880,240
81.9620,500
42.8380,660
42.4440,540
43.3640,420
129.1760,500
84.9910,540
42.7780,500
109.7220,180
110.3220,460
42.9150,80
42.6910,740
41.2150,600
42.5390,20
84.6830,20
43.6110,460
217.3800,380
496.5080,140
27.0120,540
172.3750,440
42.9060,540
216.3130,1260
42.2740,960
43.6450,560
43.4010,620
43.1800,640
43.3770,660
42.7470,820
26.5930,120
26.6630,80
26.7000,40
86.6250,740
86.6510,760
86.9540,700
86.4470,220
82.3450,20
109.5400,120
82.9710,60
82.8250,40
26.8960,60
173.2380,580
173.2680,340
95.9050,80
122.9230,240
170.4070,500
173.6280,580
127.5920,480
169.8860,520
88.7520,660
86.4300,20
190.6320,580
129.0330,460
130.7170,520
128.9740,500
42.8760,620
43.1990,420
42.8150,320
43.1770,720
43.7650,700
86.8680,600
13.3580,200
27.6500,640
54.4730,1580
87.3100,1920
128.9800,1460
27.3070,880
26.8910,720
43.6990,2260
42.0150,2500
54.4240,440
54.2830,320
164.4020,340
107.2990,60
107.9090,280
53.8740,240
52.9380,400
173.8100,900
42.6950,460
175.1020,760
171.2250,160
172.6640,260
129.3480,220
42.2350,100
41.9200,300
43.3140,380
43.7290,180
42.1110,400
42.7590,400
43.9370,200
42.8680,600
42.8530,580
43.0390,640
43.4070,280
43.6370,520
43.2790,540
43.5860,400
43.9290,120
43.6960,620
44.2470,300
44.0830,140
44.1910,420
43.0310,560
43.3070,560
42.7890,820
43.5340,580
55.4380,100
41.5840,60
175.4490,1140
176.0270,1360
131.0660,1180
86.7040,1080
42.7030,1020
172.3450,700
172.7810,820
173.4890,780
43.6100,860
42.9970,860
43.7190,800
43.2770,780
43.0150,1200
43.0450,740
42.6020,1120
42.4330,920
43.0490,960
42.7170,1120
170.7530,1280
128.3010,600
173.0310,680
174.0550,600
86.2790,620
129.5030,400
43.7780,560
43.5990,100
26.9900,140
27.2230,300
27.1740,360
26.5810,540
26.8510,500
27.1750,520
26.8950,320
26.7250,540
26.7130,300
27.3270,420
43.0240,900
85.1790,880
108.4490,520
163.0450,820
339.6850,840
109.5900,540
108.4320,500
107.8090,580
108.3990,520
130.4040,880
27.3040,620
191.9970,640
109.3390,240
27.6720,840
41.7630,600
27.1850,1000
42.0690,860
42.0730,600
42.6850,180
43.3190,660
43.2760,820
44.4630,340
44.3360,880
86.0450,580
212.4780,560
86.0700,880
41.4570,380
128.1260,300
87.1170,500
42.6200,300
42.4920,40
42.6850,320
42.9560,400
43.3200,560
43.1500,280
44.0820,580
43.3790,340
43.4210,600
43.3160,180
43.8030,500
43.7240,380
43.8180,760
43.8410,920
43.9920,880
43.5230,300
43.9890,560
54.3190,500
108.7970,480
43.9590,780
43.9360,700
26.4980,720
53.8940,100
67.7690,40
68.7920,80
67.3130,100
68.5550,180
68.4300,100
54.6990,200
54.8500,220
27.6610,220
67.7770,180
41.1360,200
28.0760,160
54.3650,280
27.0970,40
27.2850,300
27.2110,660
27.4100,360
27.2500,220
27.3850,280
27.5720,300
54.9250,460
26.7910,160
27.7480,400
26.9800,40
26.6860,400
27.6350,360
27.2830,320
27.6370,400
135.2110,240
108.8270,60
54.5420,140
28.0630,40
54.7890,240
27.1940,240
43.2560,300
170.0810,800
87.4010,540
130.0920,260
27.1590,40
172.1510,460
43.3660,640
43.8570,400
42.9760,840
43.4730,820
43.9570,740
43.1110,560
86.7220,500
43.4270,660
43.7300,660
43.7870,560
43.7760,480
129.4760,600
126.9820,420
84.8790,600
170.1880,220
173.3500,440
129.7330,620
43.0650,540
131.6590,80
86.2350,20
43.1130,200
175.4820,440
173.6770,460
193.9050,240
128.0210,20
129.5530,340
172.7320,120
171.2220,480
235.8396,1650
43.7060,760
43.1420,580
42.8420,1260
43.2050,1360
43.3210,1100
26.7290,500
27.2880,2000
26.6910,60
53.8350,20
27.3470,280
27.1980,900
13.8770,240
27.5320,600
27.2380,200
13.5230,360
27.4950,720
27.1560,1080
43.5450,920
86.2790,660
86.1900,660
87.9490,580
86.5370,520
43.5060,600
54.2510,20
27.8410,960
27.8650,1380
27.5520,1360
27.3310,920
27.2910,500
27.4930,520
27.7910,540
27.5380,320
27.1810,340
13.6160,540
27.0230,440
43.3890,700
131.7880,320
43.4860,1240
43.6740,520
43.4380,400
43.1280,1120
43.8500,560
43.0980,960
43.3650,540
43.7670,1120
43.1390,1120
42.5000,460
43.3350,1120
42.6030,540
42.8380,1500
42.9450,580
42.8280,920
43.4480,520
43.4750,640
43.8800,700
43.7560,1140
43.7200,860
43.6630,940
42.4270,940
42.3920,680
43.3060,520
43.4550,1060
43.1400,920
171.5020,980
174.1000,1000
130.8740,1180
214.8680,1020
172.9590,940
256.8800,1040
27.2400,560
43.4210,960
44.3090,900
43.2150,740
42.9960,860
43.3290,600
326.1470,60
501.2030,20
27.1760,0
27.0130,0
86.3670,480
67.7470,20
27.5030,40
86.5920,500
174.6580,580
84.5230,560
128.0440,620
85.8340,380
136.9450,80
129.3320,840
170.0790,520
169.4870,320
171.4850,840
127.0970,380
171.8450,620
212.6600,660
86.6140,780
41.8780,740
27.1580,0
27.0680,0
27.3210,0
27.3920,20
27.0100,0
27.3090,0
27.2560,40
13.5860,0
27.5840,40
84.5480,1140
85.3660,2020
42.2120,1280
42.8170,1100
27.2100,1000
296.2730,1120
96.2230,600
27.5640,940
42.6990,1260
43.3120,1100
43.1350,980
43.0180,1080
84.7220,460
129.8840,780
43.5060,800
170.4670,560
171.2270,520
86.0100,680
87.0530,860
86.3620,980
86.7920,760
85.8610,760
82.5150,160
42.8330,560
42.7270,1060
42.4970,640
85.5980,40
42.0850,0
128.3470,20
42.6610,20
213.4410,60
84.7870,20
21.7830,80
129.7930,160
87.1030,600
216.9790,100
87.1250,20
43.1620,40
42.7510,40
44.3550,640
150.6650,40
42.4470,480
43.7610,700
130.3420,960
43.9150,780
43.0160,240
43.7160,920
13.4010,20
27.2660,0
80.1580,0
26.9540,100
26.9110,60
13.8080,20
27.5900,260
13.4410,20
87.0070,500
85.7960,440
86.6220,220
43.4550,300
43.5540,140
174.5470,580
42.7250,300
43.7590,200
86.1800,460
27.8470,800
27.4090,1120
27.7050,600
27.2990,940
27.6710,1020
27.1030,720
27.7340,1220
13.6580,40
27.2260,420
26.9530,140
27.3610,460
86.2230,320
44.5770,660
85.9870,1500
128.9180,340
132.0290,380
130.4810,480
42.8550,780
44.1670,520
43.3160,840
42.3350,320
42.6270,580
43.4940,260
42.9600,240
42.5540,500
42.7880,320
86.8040,820
86.6470,780
27.3340,140
13.6890,60
43.1920,340
43.5410,340
129.4860,1000
297.4700,840
341.4120,840
43.0590,1000
42.8280,1040
85.4990,1080
42.4750,1100
43.3240,1060
42.7430,1080
85.1110,740
110.2420,480
27.2730,500
27.1550,140
108.7710,140
109.1980,220
44.0300,500
43.5480,420
42.2960,460
43.6900,520
54.2280,520
26.5100,860
26.8440,100
13.9430,0
82.4230,20
136.3020,220
54.9710,20
55.5660,240
54.7850,220
27.3360,500
54.6440,160
54.3540,180
27.3570,0
27.0130,20
53.8390,460
53.7090,180
26.8840,300
26.5960,240
26.3630,240
13.6000,0
27.3500,0
134.2430,160
201.7900,80
27.1760,0
27.0130,20
26.6430,20
27.3110,20
27.0270,20
26.8120,0
44.0730,600
43.0710,380
43.1710,540
43.2510,800
42.9830,900
42.5040,820
43.5630,740
42.9750,900
87.5990,660
42.9360,860
87.0230,820
87.9780,500
174.0700,320
127.9320,140
87.0290,480
171.8390,440
172.1600,820
85.5070,520
129.9940,400
131.6070,40
43.0710,380
86.0610,160
128.1390,180
170.3860,180
27.1580,0
27.0680,0
27.3210,20
27.0100,40
27.3090,0
13.5860,0
129.6260,940
43.0470,400
86.9560,620
27.0160,20
173.1740,760
82.0520,800
135.3590,560
129.5110,600
129.7950,440
87.0840,940
130.2850,920
134.7200,0
107.7200,20
136.3030,0
171.3940,860
85.5920,520
41.3190,840
41.9440,760
27.0650,320
27.0820,460
27.1610,520
26.9120,780
27.4080,0
26.9960,0
54.6060,640
109.5870,520
42.8990,720
13.8450,0
27.5230,0
27.4410,220
170.8290,560
172.0230,720
173.7670,800
172.9840,940
86.0640,480
43.9880,920
43.2080,800
43.7530,340
44.0720,640
44.6590,60
130.0400,700
85.7930,480
87.1440,600
127.0690,520
43.0830,600
43.2090,100
42.2890,400
54.2360,20
40.8920,120
86.0690,440
85.1410,380
43.8230,840
42.7970,960
44.0170,720
109.8500,180
82.0970,280
82.2810,260
42.5450,820
43.7630,640
43.5080,880
128.3960,460
128.2340,340
129.4690,400
41.9170,200
43.6160,60
43.8650,400
85.4100,520
85.5730,200
43.2740,60
43.4590,440
43.8400,440
43.5420,440
43.1280,300
43.7710,640
43.6600,420
53.6220,20
80.9620,0
53.8380,0
53.1590,0
111.4260,0
13.6250,20
27.8750,20
42.0850,0
21.7270,0
21.8850,20
43.0530,380
67.5800,60
42.2910,220
43.0590,120
43.8640,540
42.6680,980
43.1850,860
43.2810,320
43.9250,520
13.6220,20
27.4640,340
27.1040,420
27.1400,140
41.0910,280
27.1880,300
27.0490,1120
13.3470,20
27.1970,300
27.0680,140
27.0200,220
42.6430,340
126.9170,720
43.1350,300
43.6000,300
42.7540,140
43.5120,160
43.8090,180
44.1740,620
43.9020,940
44.3820,920
43.8730,80
44.5110,120
44.0520,280
43.5620,720
26.7430,360
131.2750,460
42.4820,580
42.8620,60
43.1130,640
42.1680,100
27.7810,900
26.2950,1620
27.0530,760
27.2880,1240
27.3800,980
129.6930,660
86.3890,480
85.3160,420
130.7920,480
129.3510,560
42.1660,480
43.8510,380
42.0360,680
42.9550,360
43.1560,780
43.4540,520
54.6410,60
43.7290,560
43.0560,140
43.4890,440
43.1820,380
43.7610,480
43.3910,640
43.5370,300
42.7440,240
43.3700,160
43.5810,200
43.2510,500
88.0760,100
86.5800,20
88.9520,20
86.6180,160
44.2350,120
130.9970,240
87.7800,140
132.7270,20
87.6440,100
87.7410,100
43.0690,300
42.9280,40
44.3140,20
43.4740,300
43.3000,400
86.6830,0
87.1320,280
13.9640,180
28.0070,200
13.5920,400
28.0600,380
27.7040,300
27.3940,160
27.5190,300
27.3140,500
43.3690,700
43.0310,160
42.9130,240
43.0310,60
42.8950,320
42.6220,280
42.5260,140
42.7820,360
42.3930,380
43.9400,460
43.8470,400
43.5690,940
43.0870,880
43.4930,1040
44.0180,1200
42.9250,960
43.4440,840
43.3420,1340
43.3100,1240
42.7620,1000
43.2190,720
42.9240,780
42.6020,1160
43.6900,1160
170.8580,780
43.1000,320
26.5550,460
27.2800,0
27.1180,0
214.5650,460
54.9500,500
27.9690,120
26.9600,20
27.4270,80
27.6900,80
27.5560,20
43.3730,200
43.8500,180
44.3600,240
43.5690,220
43.2680,260
43.6700,240
42.7690,440
43.3290,420
41.8270,280
44.1190,540
43.9940,400
43.9530,660
171.3900,380
173.7170,480
86.7690,400
169.8780,460
127.6570,440
128.5460,720
85.9080,580
87.8790,620
130.2550,260
128.2690,520
129.8360,380
171.2730,700
81.5770,80
40.5510,40
40.5740,40
54.0290,40
43.6980,280
42.8210,520
43.0940,560
43.0310,320
43.3370,520
43.6910,580
43.1310,160
42.9920,60
171.8060,460
172.4910,400
109.6910,340
109.6220,340
110.0970,200
81.5030,220
26.8420,740
27.3910,1000
83.0400,240
81.7260,420
81.2490,320
43.4740,1000
130.5190,1460
42.7560,640
131.2740,1080
44.4980,580
43.4460,740
42.3090,1500
43.9750,1040
43.9610,1040
43.2060,900
54.9280,280
54.4890,860
82.0860,380
128.4720,640
122.8610,0
169.7450,700
42.8870,680
126.1150,480
164.0200,160
54.5820,600
53.9950,640
27.2120,860
171.8690,860
174.4680,680
174.3340,580
131.2280,680
85.6690,580
86.2200,720
86.8420,1040
43.5290,380
44.2200,340
43.2770,420
43.8560,660
44.1510,380
43.3380,300
43.0130,320
82.2140,120
54.6800,60
42.7940,960
110.5220,540
43.5930,400
545.9940,280
372.3260,300
346.2170,420
216.3970,140
171.4060,260
175.8750,760
54.7750,0
66.8750,420
54.0320,300
66.1920,0
80.6720,0
27.2680,320
13.4980,200
27.5200,540
27.7230,60
68.1500,240
68.5110,140
67.3780,280
128.1140,480
85.9400,60
129.4420,60
174.2850,760
86.1600,460
128.6250,160
128.9870,360
86.1690,280
86.8300,640
86.3390,820
42.8380,740
43.3720,20
130.4320,140
43.1990,700
85.3390,540
131.2690,560
54.6630,740
27.7760,140
43.3540,980
27.0410,160
105.2350,1380
80.2680,160
80.8600,140
93.9340,360
108.8010,400
26.9700,340
135.6120,220
27.4670,420
43.2220,580
43.1570,580
43.7320,500
26.7200,400
27.4760,440
27.3430,140
27.1420,220
26.4280,580
26.7510,360
174.0270,220
85.0500,180
169.2750,480
173.0110,560
172.9420,520
175.0930,520
169.9910,420
126.5870,700
127.8200,480
129.2340,460
129.0120,460
128.7990,380
55.1500,0
40.7320,40
81.8780,20
40.7570,0
173.0550,660
173.3260,560
170.2650,480
42.9620,560
170.6720,500
168.8090,400
169.3490,320
170.8480,300
127.7390,540
